t,mem_available_gib,gtt_used_gib,vram_used_gib,rss_gib
16.79,28.70,76.39,0.16,1.09
17.04,28.44,76.39,0.16,1.09
17.29,28.00,76.39,0.16,1.10
17.54,27.90,76.39,0.16,1.10
17.79,27.12,76.39,0.16,1.10
18.04,27.86,76.39,0.16,1.10
18.29,27.87,76.39,0.16,1.11
18.54,27.81,76.39,0.16,1.11
18.79,27.95,76.39,0.16,1.11
19.04,27.59,76.39,0.16,1.11
19.30,27.81,76.39,0.16,1.11
19.55,27.67,76.39,0.16,1.12
19.80,27.99,76.39,0.16,1.12
20.05,27.52,76.39,0.16,1.12
20.30,27.48,76.39,0.16,1.12
20.55,27.65,76.39,0.16,1.13
20.80,27.98,76.39,0.16,1.12
21.05,25.59,78.55,0.17,1.37
21.30,26.02,80.64,0.17,1.43
21.55,24.53,80.64,0.17,1.79
21.80,24.13,80.64,0.17,1.79
22.05,23.73,80.64,0.17,1.78
22.30,23.32,81.43,0.17,1.92
22.55,23.17,81.43,0.17,2.07
22.80,23.15,81.43,0.17,2.07
23.05,22.93,81.43,0.17,2.07
23.30,22.77,81.43,0.17,2.07
23.56,22.75,81.43,0.17,2.07
23.81,22.75,81.43,0.17,2.07
24.06,22.75,81.43,0.17,2.13
24.31,22.54,81.50,0.17,2.52
24.56,22.60,81.50,0.17,2.54
24.81,22.60,81.50,0.17,2.55
25.06,22.34,81.51,0.18,2.69
25.31,22.23,81.52,0.18,2.80
25.56,22.23,81.52,0.18,2.80
25.81,22.23,81.52,0.18,2.80
26.06,22.23,81.52,0.18,2.80
26.31,22.23,81.52,0.18,2.80
26.56,22.22,81.52,0.18,2.80
26.82,22.22,81.52,0.18,2.80
27.07,22.22,81.52,0.18,2.80
27.32,22.23,81.52,0.18,2.80
27.57,22.22,81.52,0.18,2.80
27.82,22.23,81.52,0.18,2.80
28.07,22.22,81.52,0.18,2.80
28.32,22.22,81.52,0.18,2.80
28.57,22.23,81.52,0.18,2.80
28.82,22.23,81.52,0.18,2.80
29.07,22.23,81.52,0.18,2.80
29.32,22.23,81.52,0.18,2.80
29.57,22.23,81.52,0.18,2.80
29.82,22.23,81.52,0.18,2.81
30.08,22.23,81.52,0.18,2.81
30.33,22.24,81.52,0.18,2.81
30.58,22.24,81.52,0.18,2.81
30.83,22.24,81.52,0.18,2.81
31.08,22.24,81.52,0.18,2.81
31.33,22.24,81.52,0.18,2.81
31.58,22.24,81.52,0.18,2.81
31.83,22.24,81.52,0.18,2.81
32.08,22.24,81.52,0.18,2.81
32.33,22.25,81.52,0.18,2.81
32.58,22.25,81.52,0.18,2.81
32.83,22.25,81.52,0.18,2.81
33.08,22.25,81.52,0.18,2.81
33.33,22.26,81.52,0.18,2.81
33.59,22.26,81.52,0.18,2.81
33.84,22.26,81.52,0.18,2.81
34.09,22.27,81.52,0.18,2.81
34.34,22.29,81.53,0.18,2.81
34.59,22.30,81.52,0.18,2.81
34.84,22.30,81.52,0.18,2.81
35.09,22.31,81.52,0.18,2.81
35.34,22.31,81.52,0.18,2.82
35.59,22.31,81.52,0.18,2.82
35.84,22.31,81.52,0.18,2.82
36.09,22.32,81.52,0.18,2.82
36.34,22.32,81.53,0.18,2.82
36.59,22.32,81.53,0.18,2.82
36.84,22.32,81.53,0.18,2.82
37.10,22.31,81.53,0.18,2.82
37.35,22.33,81.53,0.18,2.82
37.60,22.16,81.53,0.18,2.94
37.85,22.15,81.54,0.18,3.05
38.10,22.16,81.53,0.18,3.05
38.35,22.17,81.53,0.18,3.05
38.60,22.16,81.53,0.18,3.05
38.85,22.16,81.53,0.18,3.05
39.10,22.16,81.54,0.18,3.05
39.35,22.17,81.54,0.18,3.05
39.60,22.17,81.54,0.18,3.05
39.85,22.17,81.53,0.18,3.06
40.10,22.17,81.53,0.18,3.06
40.36,22.17,81.53,0.18,3.06
40.61,22.17,81.53,0.18,3.06
40.86,22.18,81.53,0.18,3.06
41.11,22.18,81.53,0.18,3.06
41.36,22.18,81.53,0.18,3.06
41.61,22.18,81.53,0.18,3.06
41.86,22.19,81.53,0.18,3.06
42.11,22.19,81.53,0.18,3.06
42.36,22.19,81.53,0.18,3.06
42.61,22.19,81.53,0.18,3.06
42.86,22.19,81.53,0.18,3.06
43.11,22.20,81.53,0.18,3.06
43.36,22.21,81.54,0.18,3.06
43.61,22.21,81.53,0.18,3.06
43.87,22.21,81.53,0.18,3.06
44.12,22.21,81.53,0.18,3.06
44.37,22.22,81.53,0.18,3.06
44.62,22.22,81.53,0.18,3.06
44.87,22.22,81.53,0.18,3.06
45.12,22.22,81.54,0.18,3.06
45.37,22.23,81.54,0.18,3.07
45.62,22.23,81.53,0.18,3.07
45.87,22.23,81.53,0.18,3.07
46.12,22.23,81.53,0.18,3.07
46.37,22.24,81.53,0.18,3.07
46.62,22.24,81.54,0.18,3.07
46.87,22.24,81.54,0.18,3.07
47.13,22.24,81.54,0.18,3.07
47.38,22.25,81.54,0.18,3.07
47.63,22.25,81.54,0.18,3.07
47.88,22.25,81.54,0.18,3.07
48.13,22.25,81.54,0.18,3.07
48.38,22.26,81.54,0.18,3.07
48.63,22.26,81.54,0.18,3.07
48.88,22.26,81.54,0.18,3.07
49.13,22.26,81.54,0.18,3.07
49.38,22.26,81.54,0.18,3.07
49.63,22.26,81.54,0.18,3.07
49.88,22.26,81.54,0.18,3.07
50.13,22.26,81.54,0.18,3.07
50.39,22.26,81.54,0.18,3.07
50.64,22.26,81.54,0.18,3.07
50.89,22.27,81.54,0.18,3.08
51.14,22.26,81.54,0.18,3.08
51.39,22.04,81.54,0.18,3.20
51.64,22.03,81.54,0.18,3.20
51.89,21.91,81.55,0.18,3.31
52.14,21.91,81.55,0.18,3.31
52.39,21.91,81.55,0.18,3.31
52.64,21.91,81.55,0.18,3.31
52.89,21.91,81.55,0.18,3.31
53.14,21.91,81.55,0.18,3.31
53.39,21.91,81.55,0.18,3.31
53.64,21.91,81.55,0.18,3.31
53.90,21.91,81.55,0.18,3.31
54.15,21.91,81.55,0.18,3.31
54.40,21.91,81.55,0.18,3.32
54.65,21.91,81.55,0.18,3.32
54.90,21.91,81.55,0.18,3.32
55.15,21.91,81.55,0.18,3.32
55.40,21.91,81.55,0.18,3.32
55.65,21.91,81.55,0.18,3.32
55.90,21.91,81.55,0.18,3.32
56.15,21.91,81.55,0.18,3.32
56.40,21.86,81.56,0.18,3.32
56.65,21.86,81.56,0.18,3.32
56.90,21.86,81.56,0.18,3.32
57.15,21.87,81.55,0.18,3.32
57.41,21.87,81.55,0.18,3.32
57.66,21.87,81.55,0.18,3.32
57.91,21.87,81.55,0.18,3.32
58.16,21.87,81.55,0.18,3.32
58.41,21.88,81.55,0.18,3.32
58.66,21.88,81.55,0.18,3.32
58.91,21.88,81.55,0.18,3.32
59.16,21.88,81.56,0.18,3.32
59.41,21.88,81.56,0.18,3.32
59.66,21.87,81.56,0.18,3.32
59.91,21.87,81.56,0.18,3.32
60.16,21.88,81.56,0.18,3.32
60.41,21.88,81.56,0.18,3.32
60.67,21.88,81.56,0.18,3.32
60.92,21.88,81.56,0.18,3.32
61.17,21.87,81.56,0.18,3.32
61.42,21.89,81.55,0.18,3.32
61.67,21.86,81.55,0.18,3.33
61.92,21.84,81.55,0.18,3.33
62.17,22.60,81.55,0.18,0.00
