t,mem_available_gib,gtt_used_gib,vram_used_gib,rss_gib
16.04,28.51,76.39,0.16,1.07
16.29,27.82,76.39,0.16,1.07
16.54,27.92,76.39,0.16,1.09
16.79,27.92,76.39,0.16,1.09
17.04,28.04,76.39,0.16,1.09
17.29,28.05,76.39,0.16,1.10
17.54,28.15,76.39,0.16,1.10
17.79,27.88,76.39,0.16,1.10
18.04,27.97,76.39,0.16,1.10
18.29,27.99,76.39,0.16,1.11
18.54,27.77,76.39,0.16,1.11
18.79,28.20,76.39,0.16,1.11
19.05,27.83,76.39,0.16,1.11
19.30,27.98,76.39,0.16,1.12
19.55,28.05,76.39,0.16,1.12
19.80,27.82,76.39,0.16,1.12
20.05,27.92,76.39,0.16,1.12
20.30,27.87,76.39,0.16,1.12
20.55,28.05,76.39,0.16,1.13
20.80,28.20,76.39,0.16,1.12
21.05,25.92,78.88,0.16,1.37
21.30,25.25,80.97,0.16,1.43
21.55,23.74,80.97,0.16,1.79
21.80,23.11,80.97,0.16,1.79
22.05,22.51,80.97,0.16,1.79
22.30,22.49,81.76,0.17,2.06
22.55,22.49,81.76,0.17,2.08
22.81,22.49,81.76,0.17,2.08
23.06,22.34,81.76,0.17,2.08
23.31,22.09,81.76,0.17,2.08
23.56,22.09,81.76,0.17,2.08
23.81,22.09,81.76,0.17,2.08
24.06,22.02,81.76,0.17,2.24
24.31,22.14,81.83,0.17,2.54
24.56,22.00,81.83,0.17,2.57
24.81,21.99,81.83,0.17,2.58
25.06,21.90,81.84,0.17,2.71
25.31,21.91,81.84,0.17,2.71
25.57,21.83,81.85,0.17,2.82
25.82,21.66,81.85,0.17,2.83
26.07,21.56,81.85,0.17,2.83
26.32,21.56,81.85,0.17,2.83
26.57,21.55,81.85,0.17,2.83
26.82,21.55,81.85,0.17,2.83
27.07,21.55,81.85,0.17,2.83
27.32,21.56,81.85,0.17,2.83
27.57,21.56,81.85,0.17,2.83
27.82,21.56,81.85,0.17,2.83
28.07,21.56,81.85,0.17,2.83
28.32,21.58,81.85,0.17,2.83
28.57,21.58,81.85,0.17,2.83
28.83,21.58,81.85,0.17,2.83
29.08,21.58,81.85,0.17,2.83
29.33,21.60,81.85,0.17,2.83
29.58,21.60,81.85,0.17,2.83
29.83,21.60,81.85,0.17,2.84
30.08,21.60,81.85,0.17,2.84
30.33,21.62,81.85,0.17,2.84
30.58,21.62,81.85,0.17,2.84
30.83,21.63,81.85,0.17,2.84
31.08,21.63,81.85,0.17,2.84
31.33,21.63,81.85,0.17,2.84
31.58,21.63,81.85,0.17,2.84
31.83,21.63,81.85,0.17,2.84
32.09,21.63,81.85,0.17,2.84
32.34,21.65,81.85,0.17,2.84
32.59,21.66,81.85,0.17,2.84
32.84,21.66,81.85,0.17,2.84
33.09,21.66,81.85,0.17,2.84
33.34,21.68,81.85,0.17,2.85
33.59,21.68,81.85,0.17,2.85
33.84,21.68,81.85,0.17,2.85
34.09,21.68,81.85,0.17,2.85
34.34,21.69,81.85,0.17,2.85
34.59,21.70,81.85,0.17,2.85
34.84,21.69,81.85,0.17,2.85
35.09,21.69,81.85,0.17,2.85
35.35,21.70,81.85,0.17,2.85
35.60,21.71,81.85,0.17,2.85
35.85,21.71,81.85,0.17,2.85
36.10,21.71,81.85,0.17,2.85
36.35,21.72,81.85,0.17,2.85
36.60,21.72,81.85,0.17,2.85
36.85,21.72,81.85,0.17,2.85
37.10,21.48,81.86,0.17,2.97
37.35,21.53,81.86,0.17,3.08
37.60,21.54,81.86,0.17,3.09
37.85,21.46,81.86,0.17,3.09
38.10,21.46,81.86,0.17,3.09
38.35,21.48,81.86,0.17,3.09
38.60,21.48,81.86,0.17,3.09
38.86,21.48,81.86,0.17,3.09
39.11,21.48,81.86,0.17,3.09
39.36,21.51,81.86,0.17,3.09
39.61,21.52,81.86,0.17,3.09
39.86,21.52,81.86,0.17,3.09
40.11,21.52,81.86,0.17,3.09
40.36,21.54,81.86,0.17,3.09
40.61,21.54,81.86,0.17,3.09
40.86,21.54,81.86,0.17,3.09
41.11,21.54,81.86,0.17,3.09
41.36,21.56,81.86,0.17,3.10
41.61,21.57,81.86,0.17,3.10
41.87,21.57,81.86,0.17,3.10
42.12,21.57,81.86,0.17,3.10
42.37,21.59,81.86,0.17,3.10
42.62,21.59,81.86,0.17,3.10
42.87,21.59,81.86,0.17,3.10
43.12,21.59,81.86,0.17,3.10
43.37,21.61,81.86,0.17,3.10
43.62,21.60,81.86,0.17,3.10
43.87,21.60,81.86,0.17,3.10
44.12,21.61,81.86,0.17,3.10
44.37,21.62,81.87,0.17,3.10
44.62,21.62,81.87,0.17,3.10
44.87,21.62,81.87,0.17,3.10
45.12,21.62,81.87,0.17,3.10
45.38,21.64,81.86,0.17,3.10
45.63,21.64,81.87,0.17,3.10
45.88,21.64,81.86,0.17,3.11
46.13,21.64,81.86,0.17,3.11
46.38,21.66,81.86,0.17,3.11
46.63,21.66,81.86,0.17,3.11
46.88,21.66,81.86,0.17,3.11
47.13,21.66,81.86,0.17,3.11
47.38,21.67,81.86,0.17,3.11
47.63,21.68,81.86,0.17,3.11
47.88,21.68,81.86,0.17,3.11
48.13,21.68,81.86,0.17,3.11
48.38,21.69,81.86,0.17,3.11
48.64,21.69,81.87,0.17,3.11
48.89,21.70,81.86,0.17,3.11
49.14,21.70,81.87,0.17,3.11
49.39,21.71,81.87,0.17,3.11
49.64,21.71,81.86,0.17,3.11
49.89,21.71,81.87,0.17,3.11
50.14,21.72,81.87,0.17,3.12
50.39,21.52,81.86,0.17,3.24
50.64,21.52,81.86,0.17,3.24
50.89,21.52,81.87,0.17,3.35
51.14,21.52,81.87,0.17,3.35
51.39,21.53,81.87,0.17,3.35
51.64,21.53,81.87,0.17,3.35
51.90,21.53,81.87,0.17,3.36
52.15,21.53,81.87,0.17,3.36
52.40,21.54,81.87,0.17,3.36
52.65,21.54,81.87,0.17,3.36
52.90,21.54,81.87,0.17,3.36
53.15,21.54,81.87,0.17,3.36
53.40,21.56,81.87,0.17,3.36
53.65,21.56,81.87,0.17,3.36
53.90,21.55,81.87,0.17,3.36
54.15,21.56,81.87,0.17,3.36
54.40,21.57,81.87,0.17,3.36
54.65,21.57,81.88,0.17,3.36
54.90,21.58,81.87,0.17,3.36
55.16,21.58,81.87,0.17,3.36
55.41,21.59,81.87,0.17,3.36
55.66,21.59,81.87,0.17,3.36
55.91,21.59,81.87,0.17,3.36
56.16,21.59,81.87,0.17,3.36
56.41,21.59,81.87,0.17,3.36
56.66,21.60,81.87,0.17,3.36
56.91,21.61,81.87,0.17,3.36
57.16,21.60,81.87,0.17,3.36
57.41,21.61,81.87,0.17,3.36
57.66,21.61,81.87,0.17,3.36
57.91,21.61,81.87,0.17,3.36
58.16,21.61,81.87,0.17,3.37
58.42,21.61,81.87,0.17,3.37
58.67,21.62,81.87,0.17,3.37
58.92,21.62,81.87,0.17,3.37
59.17,21.63,81.87,0.17,3.37
59.42,21.63,81.87,0.17,3.37
59.67,21.63,81.87,0.17,3.37
59.92,21.63,81.87,0.17,3.37
60.17,21.63,81.87,0.17,3.37
60.42,21.63,81.87,0.17,3.37
60.67,23.97,81.87,0.17,0.00
